Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77866,77866,57866,"Master Data end-to-end scenario 366 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77867,77867,57867,"Master Data end-to-end scenario 367 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77868,77868,57868,"Master Data end-to-end scenario 368 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77869,77869,57869,"Master Data end-to-end scenario 369 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77870,77870,57870,"Master Data end-to-end scenario 370 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77871,77871,57871,"Master Data end-to-end scenario 371 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1052,Master Data requirement 52,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77872,77872,57872,"Master Data end-to-end scenario 372 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77873,77873,57873,"Master Data end-to-end scenario 373 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77874,77874,57874,"Master Data end-to-end scenario 374 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77875,77875,57875,"Master Data end-to-end scenario 375 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77876,77876,57876,"Master Data end-to-end scenario 376 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77877,77877,57877,"Master Data end-to-end scenario 377 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77878,77878,57878,"Master Data end-to-end scenario 378 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1053,Master Data requirement 53,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77879,77879,57879,"Master Data end-to-end scenario 379 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77880,77880,57880,"Master Data end-to-end scenario 380 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77881,77881,57881,"Master Data end-to-end scenario 381 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77882,77882,57882,"Master Data end-to-end scenario 382 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77883,77883,57883,"Master Data end-to-end scenario 383 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77884,77884,57884,"Master Data end-to-end scenario 384 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77885,77885,57885,"Master Data end-to-end scenario 385 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1054,Master Data requirement 54,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77886,77886,57886,"Master Data end-to-end scenario 386 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77887,77887,57887,"Master Data end-to-end scenario 387 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77888,77888,57888,"Master Data end-to-end scenario 388 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77889,77889,57889,"Master Data end-to-end scenario 389 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77890,77890,57890,"Master Data end-to-end scenario 390 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77891,77891,57891,"Master Data end-to-end scenario 391 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77892,77892,57892,"Master Data end-to-end scenario 392 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1055,Master Data requirement 55,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77893,77893,57893,"Master Data end-to-end scenario 393 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77894,77894,57894,"Master Data end-to-end scenario 394 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77895,77895,57895,"Master Data end-to-end scenario 395 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77896,77896,57896,"Master Data end-to-end scenario 396 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77897,77897,57897,"Master Data end-to-end scenario 397 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77898,77898,57898,"Master Data end-to-end scenario 398 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77899,77899,57899,"Master Data end-to-end scenario 399 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1056,Master Data requirement 56,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77900,77900,57900,"Master Data end-to-end scenario 400 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77901,77901,57901,"Master Data end-to-end scenario 401 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77902,77902,57902,"Master Data end-to-end scenario 402 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77903,77903,57903,"Master Data end-to-end scenario 403 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77904,77904,57904,"Master Data end-to-end scenario 404 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77905,77905,57905,"Master Data end-to-end scenario 405 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77906,77906,57906,"Master Data end-to-end scenario 406 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1057,Master Data requirement 57,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77907,77907,57907,"Master Data end-to-end scenario 407 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77908,77908,57908,"Master Data end-to-end scenario 408 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77909,77909,57909,"Master Data end-to-end scenario 409 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77910,77910,57910,"Master Data end-to-end scenario 410 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77911,77911,57911,"Master Data end-to-end scenario 411 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77912,77912,57912,"Master Data end-to-end scenario 412 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77913,77913,57913,"Master Data end-to-end scenario 413 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1058,Master Data requirement 58,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77914,77914,57914,"Master Data end-to-end scenario 414 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77915,77915,57915,"Master Data end-to-end scenario 415 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77916,77916,57916,"Master Data end-to-end scenario 416 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77917,77917,57917,"Master Data end-to-end scenario 417 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77918,77918,57918,"Master Data end-to-end scenario 418 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77919,77919,57919,"Master Data end-to-end scenario 419 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77920,77920,57920,"Master Data end-to-end scenario 420 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1059,Master Data requirement 59,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77921,77921,57921,"Master Data end-to-end scenario 421 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77922,77922,57922,"Master Data end-to-end scenario 422 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77923,77923,57923,"Master Data end-to-end scenario 423 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77924,77924,57924,"Master Data end-to-end scenario 424 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77925,77925,57925,"Master Data end-to-end scenario 425 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77926,77926,57926,"Master Data end-to-end scenario 426 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77927,77927,57927,"Master Data end-to-end scenario 427 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1060,Master Data requirement 60,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77928,77928,57928,"Master Data end-to-end scenario 428 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1061,Master Data requirement 61,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77929,77929,57929,"Master Data end-to-end scenario 429 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1061,Master Data requirement 61,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-77930,77930,57930,"Master Data end-to-end scenario 430 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Master Data,REQ-1061,Master Data requirement 61,
